top - 14:22:42 up  4:22,  1 user,  load average: 0.25, 0.55, 0.54
Threads: 1583 total,   1 running, 1578 sleeping,   4 stopped,   0 zombie
%Cpu(s):  1.3 us,  1.3 sy,  0.0 ni, 97.4 id,  0.0 wa,  0.0 hi,  0.0 si,  0.0 st
MiB Mem :   7756.4 total,    264.6 free,   5050.0 used,   2441.8 buff/cache
MiB Swap:   8192.0 total,   6901.3 free,   1290.7 used.   1479.6 avail Mem 

    PID USER      PR  NI    VIRT    RES    SHR S  %CPU  %MEM     TIME+ COMMAND
  19302 sahilch+  20   0 1124.5g 140316  90836 S   0.0   1.8   0:00.00 MemoryI+
  22359 sahilch+  20   0 1124.5g 140316  90836 S   0.0   1.8   0:00.00 ThreadP+
  19243 root      20   0       0      0      0 I   0.0   0.0   0:00.12 kworker+
  19323 root      20   0       0      0      0 I   0.0   0.0   0:00.00 kworker+
  19704 sahilch+  20   0   22504   6108   1916 T   0.0   0.1   0:00.01 bash
  19807 sahilch+  20   0   28036  11356   1848 T   0.0   0.1   0:03.79 bash
  19939 root      20   0       0      0      0 I   0.0   0.0   0:00.00 kworker+
  20012 sahilch+  20   0 1124.6g 166284  96188 S   0.0   2.1   0:08.61 chrome
  20013 sahilch+  20   0 1124.6g 166284  96188 S   0.0   2.1   0:00.00 ThreadP+
  20015 sahilch+  20   0 1124.6g 166284  96188 S   0.0   2.1   0:01.16 Chrome_+
  20017 sahilch+  20   0 1124.6g 166284  96188 S   0.0   2.1   0:00.00 GpuMemo+
  20018 sahilch+  20   0 1124.6g 166284  96188 S   0.0   2.1   0:01.01 Composi+
  20019 sahilch+  20   0 1124.6g 166284  96188 S   0.0   2.1   0:00.00 ThreadP+
  20020 sahilch+  20   0 1124.6g 166284  96188 S   0.0   2.1   0:00.02 Composi+
  20021 sahilch+  20   0 1124.6g 166284  96188 S   0.0   2.1   0:00.02 Composi+
  20022 sahilch+  20   0 1124.6g 166284  96188 S   0.0   2.1   0:00.03 Composi+
  20023 sahilch+  20   0 1124.6g 166284  96188 S   0.0   2.1   0:00.04 Composi+
  20024 sahilch+  30  10 1124.6g 166284  96188 S   0.0   2.1   0:00.00 Composi+
  21955 sahilch+  20   0 1124.6g 166284  96188 S   0.0   2.1   0:00.00 MemoryI+
  23773 sahilch+  20   0 1124.6g 166284  96188 S   0.0   2.1   0:00.06 ThreadP+
  23774 sahilch+  20   0 1124.6g 166284  96188 S   0.0   2.1   0:00.06 ThreadP+
  20053 sahilch+  20   0 1124.5g 170720 107536 S   0.0   2.1   0:04.95 chrome
  20054 sahilch+  20   0 1124.5g 170720 107536 S   0.0   2.1   0:00.01 ThreadP+
  20056 sahilch+  20   0 1124.5g 170720 107536 S   0.0   2.1   0:01.28 Chrome_+
  20058 sahilch+  20   0 1124.5g 170720 107536 S   0.0   2.1   0:00.00 GpuMemo+
  20060 sahilch+  20   0 1124.5g 170720 107536 S   0.0   2.1   0:00.62 Composi+
  20061 sahilch+  20   0 1124.5g 170720 107536 S   0.0   2.1   0:00.46 ThreadP+
  20062 sahilch+  20   0 1124.5g 170720 107536 S   0.0   2.1   0:00.16 Composi+
  20063 sahilch+  20   0 1124.5g 170720 107536 S   0.0   2.1   0:00.18 Composi+
  20064 sahilch+  20   0 1124.5g 170720 107536 S   0.0   2.1   0:00.18 Composi+
  20065 sahilch+  20   0 1124.5g 170720 107536 S   0.0   2.1   0:00.16 Composi+
  20066 sahilch+  30  10 1124.5g 170720 107536 S   0.0   2.1   0:00.00 Composi+
  20218 sahilch+  20   0 1124.5g 170720 107536 S   0.0   2.1   0:00.60 Media
  20337 sahilch+  20   0 1124.5g 170720 107536 S   0.0   2.1   0:00.00 MemoryI+
  21403 sahilch+  20   0 1124.5g 170720 107536 S   0.0   2.1   0:00.04 ThreadP+
  20128 sahilch+  20   0 1124.5g  97880  74848 S   0.0   1.2   0:00.65 chrome
  20129 sahilch+  20   0 1124.5g  97880  74848 S   0.0   1.2   0:00.00 ThreadP+
  20131 sahilch+  20   0 1124.5g  97880  74848 S   0.0   1.2   0:00.21 Chrome_+
  20133 sahilch+  20   0 1124.5g  97880  74848 S   0.0   1.2   0:00.00 GpuMemo+
  20135 sahilch+  20   0 1124.5g  97880  74848 S   0.0   1.2   0:00.00 Composi+
  20136 sahilch+  20   0 1124.5g  97880  74848 S   0.0   1.2   0:00.00 ThreadP+
  20137 sahilch+  20   0 1124.5g  97880  74848 S   0.0   1.2   0:00.00 Composi+
  20138 sahilch+  20   0 1124.5g  97880  74848 S   0.0   1.2   0:00.00 Composi+
  20139 sahilch+  20   0 1124.5g  97880  74848 S   0.0   1.2   0:00.00 Composi+
  20140 sahilch+  20   0 1124.5g  97880  74848 S   0.0   1.2   0:00.00 Composi+
  20141 sahilch+  30  10 1124.5g  97880  74848 S   0.0   1.2   0:00.00 Composi+
  23260 sahilch+  20   0 1124.5g  97880  74848 S   0.0   1.2   0:00.00 ThreadP+
  20143 sahilch+  20   0 1124.5g  86140  71952 S   0.0   1.1   0:00.18 chrome
  20144 sahilch+  20   0 1124.5g  86140  71952 S   0.0   1.1   0:00.00 ThreadP+
  20146 sahilch+  20   0 1124.5g  86140  71952 S   0.0   1.1   0:00.08 Chrome_+
  20148 sahilch+  20   0 1124.5g  86140  71952 S   0.0   1.1   0:00.00 GpuMemo+
  20149 sahilch+  20   0 1124.5g  86140  71952 S   0.0   1.1   0:00.00 Composi+
  20150 sahilch+  20   0 1124.5g  86140  71952 S   0.0   1.1   0:00.00 ThreadP+
  20151 sahilch+  20   0 1124.5g  86140  71952 S   0.0   1.1   0:00.00 Composi+
  20152 sahilch+  20   0 1124.5g  86140  71952 S   0.0   1.1   0:00.00 Composi+
  20153 sahilch+  20   0 1124.5g  86140  71952 S   0.0   1.1   0:00.00 Composi+
  20154 sahilch+  20   0 1124.5g  86140  71952 S   0.0   1.1   0:00.00 Composi+
  20155 sahilch+  30  10 1124.5g  86140  71952 S   0.0   1.1   0:00.00 Composi+
  20467 sahilch+  20   0 1124.5g  86140  71952 S   0.0   1.1   0:00.00 ThreadP+
  20166 sahilch+  20   0 1124.5g 101372  75580 S   0.0   1.3   0:00.79 chrome
  20167 sahilch+  20   0 1124.5g 101372  75580 S   0.0   1.3   0:00.00 ThreadP+
  20169 sahilch+  20   0 1124.5g 101372  75580 S   0.0   1.3   0:00.20 Chrome_+
  20171 sahilch+  20   0 1124.5g 101372  75580 S   0.0   1.3   0:00.00 GpuMemo+
  20172 sahilch+  20   0 1124.5g 101372  75580 S   0.0   1.3   0:00.01 Composi+
  20173 sahilch+  20   0 1124.5g 101372  75580 S   0.0   1.3   0:00.00 ThreadP+
  20174 sahilch+  20   0 1124.5g 101372  75580 S   0.0   1.3   0:00.00 Composi+
  20175 sahilch+  20   0 1124.5g 101372  75580 S   0.0   1.3   0:00.00 Composi+
  20176 sahilch+  20   0 1124.5g 101372  75580 S   0.0   1.3   0:00.00 Composi+
  20177 sahilch+  20   0 1124.5g 101372  75580 S   0.0   1.3   0:00.00 Composi+
  20178 sahilch+  30  10 1124.5g 101372  75580 S   0.0   1.3   0:00.00 Composi+
  23090 sahilch+  20   0 1124.5g 101372  75580 S   0.0   1.3   0:00.00 ThreadP+
  20204 sahilch+  20   0 1124.5g  85708  72740 S   0.0   1.1   0:00.18 chrome
  20205 sahilch+  20   0 1124.5g  85708  72740 S   0.0   1.1   0:00.00 ThreadP+
  20207 sahilch+  20   0 1124.5g  85708  72740 S   0.0   1.1   0:00.06 Chrome_+
  20209 sahilch+  20   0 1124.5g  85708  72740 S   0.0   1.1   0:00.00 GpuMemo+
  20210 sahilch+  20   0 1124.5g  85708  72740 S   0.0   1.1   0:00.00 Composi+
  20211 sahilch+  20   0 1124.5g  85708  72740 S   0.0   1.1   0:00.00 ThreadP+
  20212 sahilch+  20   0 1124.5g  85708  72740 S   0.0   1.1   0:00.00 Composi+
  20213 sahilch+  20   0 1124.5g  85708  72740 S   0.0   1.1   0:00.00 Composi+
  20214 sahilch+  20   0 1124.5g  85708  72740 S   0.0   1.1   0:00.00 Composi+
  20215 sahilch+  20   0 1124.5g  85708  72740 S   0.0   1.1   0:00.00 Composi+
  20216 sahilch+  30  10 1124.5g  85708  72740 S   0.0   1.1   0:00.00 Composi+
  20681 sahilch+  20   0 1124.5g  85708  72740 S   0.0   1.1   0:00.00 ThreadP+
  20219 sahilch+  20   0 1124.5g  83480  70716 S   0.0   1.1   0:00.14 chrome
  20220 sahilch+  20   0 1124.5g  83480  70716 S   0.0   1.1   0:00.00 ThreadP+
  20223 sahilch+  20   0 1124.5g  83480  70716 S   0.0   1.1   0:00.04 Chrome_+
  20224 sahilch+  20   0 1124.5g  83480  70716 S   0.0   1.1   0:00.00 GpuMemo+
  20225 sahilch+  20   0 1124.5g  83480  70716 S   0.0   1.1   0:00.00 Composi+
  20226 sahilch+  20   0 1124.5g  83480  70716 S   0.0   1.1   0:00.00 ThreadP+
  20227 sahilch+  20   0 1124.5g  83480  70716 S   0.0   1.1   0:00.00 Composi+
  20228 sahilch+  20   0 1124.5g  83480  70716 S   0.0   1.1   0:00.00 Composi+
  20229 sahilch+  20   0 1124.5g  83480  70716 S   0.0   1.1   0:00.00 Composi+
  20230 sahilch+  20   0 1124.5g  83480  70716 S   0.0   1.1   0:00.00 Composi+
  20231 sahilch+  30  10 1124.5g  83480  70716 S   0.0   1.1   0:00.00 Composi+
  20730 sahilch+  20   0 1124.5g  83480  70716 S   0.0   1.1   0:00.00 ThreadP+
  20238 sahilch+  20   0 1124.5g  84936  71792 S   0.0   1.1   0:00.17 chrome
  20239 sahilch+  20   0 1124.5g  84936  71792 S   0.0   1.1   0:00.00 ThreadP+
  20241 sahilch+  20   0 1124.5g  84936  71792 S   0.0   1.1   0:00.03 Chrome_+
  20243 sahilch+  20   0 1124.5g  84936  71792 S   0.0   1.1   0:00.00 GpuMemo+
  20246 sahilch+  20   0 1124.5g  84936  71792 S   0.0   1.1   0:00.00 Composi+
  20247 sahilch+  20   0 1124.5g  84936  71792 S   0.0   1.1   0:00.00 ThreadP+
  20248 sahilch+  20   0 1124.5g  84936  71792 S   0.0   1.1   0:00.00 Composi+
  20249 sahilch+  20   0 1124.5g  84936  71792 S   0.0   1.1   0:00.00 Composi+
  20250 sahilch+  20   0 1124.5g  84936  71792 S   0.0   1.1   0:00.00 Composi+
  20251 sahilch+  20   0 1124.5g  84936  71792 S   0.0   1.1   0:00.00 Composi+
  20252 sahilch+  30  10 1124.5g  84936  71792 S   0.0   1.1   0:00.00 Composi+
  20493 sahilch+  20   0 1124.5g  84936  71792 S   0.0   1.1   0:00.00 ThreadP+
  20604 root       0 -20       0      0      0 I   0.0   0.0   0:01.44 kworker+
  20981 root      20   0       0      0      0 I   0.0   0.0   0:00.00 kworker+
  21041 sahilch+  20   0 1124.5g 127488  92528 S   0.0   1.6   0:01.30 chrome
  21042 sahilch+  20   0 1124.5g 127488  92528 S   0.0   1.6   0:00.00 ThreadP+
  21044 sahilch+  20   0 1124.5g 127488  92528 S   0.0   1.6   0:00.21 Chrome_+
  21046 sahilch+  20   0 1124.5g 127488  92528 S   0.0   1.6   0:00.00 GpuMemo+
  21047 sahilch+  20   0 1124.5g 127488  92528 S   0.0   1.6   0:00.05 Composi+
  21048 sahilch+  20   0 1124.5g 127488  92528 S   0.0   1.6   0:00.00 ThreadP+
  21049 sahilch+  20   0 1124.5g 127488  92528 S   0.0   1.6   0:00.00 Composi+
  21050 sahilch+  20   0 1124.5g 127488  92528 S   0.0   1.6   0:00.00 Composi+
  21051 sahilch+  20   0 1124.5g 127488  92528 S   0.0   1.6   0:00.01 Composi+
  21052 sahilch+  20   0 1124.5g 127488  92528 S   0.0   1.6   0:00.00 Composi+
  21053 sahilch+  30  10 1124.5g 127488  92528 S   0.0   1.6   0:00.00 Composi+
  21260 sahilch+  20   0 1124.5g 127488  92528 S   0.0   1.6   0:00.00 MemoryI+
  22417 sahilch+  20   0 1124.5g 127488  92528 S   0.0   1.6   0:00.02 ThreadP+
  21073 sahilch+  20   0 1124.5g 159716  98720 S   0.0   2.0   0:01.76 chrome
  21074 sahilch+  20   0 1124.5g 159716  98720 S   0.0   2.0   0:00.00 ThreadP+
  21076 sahilch+  20   0 1124.5g 159716  98720 S   0.0   2.0   0:00.20 Chrome_+
  21078 sahilch+  20   0 1124.5g 159716  98720 S   0.0   2.0   0:00.00 GpuMemo+
  21082 sahilch+  20   0 1124.5g 159716  98720 S   0.0   2.0   0:00.24 Composi+
  21083 sahilch+  20   0 1124.5g 159716  98720 S   0.0   2.0   0:00.00 ThreadP+
  21084 sahilch+  20   0 1124.5g 159716  98720 S   0.0   2.0   0:00.03 Composi+
  21085 sahilch+  20   0 1124.5g 159716  98720 S   0.0   2.0   0:00.02 Composi+
  21086 sahilch+  20   0 1124.5g 159716  98720 S   0.0   2.0   0:00.01 Composi+
  21087 sahilch+  20   0 1124.5g 159716  98720 S   0.0   2.0   0:00.01 Composi+
  21088 sahilch+  30  10 1124.5g 159716  98720 S   0.0   2.0   0:00.00 Composi+
  21303 sahilch+  20   0 1124.5g 159716  98720 S   0.0   2.0   0:00.00 MemoryI+
  23376 sahilch+  20   0 1124.5g 159716  98720 S   0.0   2.0   0:00.00 ThreadP+
  21138 sahilch+  20   0 1124.5g 140188  92388 S   0.0   1.8   0:02.15 chrome
  21139 sahilch+  20   0 1124.5g 140188  92388 S   0.0   1.8   0:00.00 ThreadP+
  21141 sahilch+  20   0 1124.5g 140188  92388 S   0.0   1.8   0:00.33 Chrome_+
  21143 sahilch+  20   0 1124.5g 140188  92388 S   0.0   1.8   0:00.00 GpuMemo+
  21144 sahilch+  20   0 1124.5g 140188  92388 S   0.0   1.8   0:00.27 Composi+
  21145 sahilch+  20   0 1124.5g 140188  92388 S   0.0   1.8   0:00.00 ThreadP+
  21146 sahilch+  20   0 1124.5g 140188  92388 S   0.0   1.8   0:00.00 Composi+
  21147 sahilch+  20   0 1124.5g 140188  92388 S   0.0   1.8   0:00.01 Composi+
  21148 sahilch+  20   0 1124.5g 140188  92388 S   0.0   1.8   0:00.00 Composi+
  21149 sahilch+  20   0 1124.5g 140188  92388 S   0.0   1.8   0:00.02 Composi+
  21150 sahilch+  30  10 1124.5g 140188  92388 S   0.0   1.8   0:00.00 Composi+
  21304 sahilch+  20   0 1124.5g 140188  92388 S   0.0   1.8   0:00.00 MemoryI+
  22323 sahilch+  20   0 1124.5g 140188  92388 S   0.0   1.8   0:00.09 ThreadP+
  21167 sahilch+  20   0 1124.5g 162472 100464 S   0.0   2.0   0:03.63 chrome
  21168 sahilch+  20   0 1124.5g 162472 100464 S   0.0   2.0   0:00.00 ThreadP+
  21170 sahilch+  20   0 1124.5g 162472 100464 S   0.0   2.0   0:00.94 Chrome_+
  21172 sahilch+  20   0 1124.5g 162472 100464 S   0.0   2.0   0:00.00 GpuMemo+
  21173 sahilch+  20   0 1124.5g 162472 100464 S   0.0   2.0   0:01.88 Composi+
  21174 sahilch+  20   0 1124.5g 162472 100464 S   0.0   2.0   0:00.00 ThreadP+
  21175 sahilch+  20   0 1124.5g 162472 100464 S   0.0   2.0   0:00.11 Composi+
  21176 sahilch+  20   0 1124.5g 162472 100464 S   0.0   2.0   0:00.14 Composi+
  21177 sahilch+  20   0 1124.5g 162472 100464 S   0.0   2.0   0:00.12 Composi+
  21178 sahilch+  20   0 1124.5g 162472 100464 S   0.0   2.0   0:00.10 Composi+
  21179 sahilch+  30  10 1124.5g 162472 100464 S   0.0   2.0   0:00.00 Composi+
  21332 sahilch+  20   0 1124.5g 162472 100464 S   0.0   2.0   0:00.00 MemoryI+
  22810 sahilch+  20   0 1124.5g 162472 100464 S   0.0   2.0   0:00.01 ThreadP+
  21186 sahilch+  20   0 1124.5g 108536  89140 S   0.0   1.4   0:00.27 chrome
  21187 sahilch+  20   0 1124.5g 108536  89140 S   0.0   1.4   0:00.00 ThreadP+
  21189 sahilch+  20   0 1124.5g 108536  89140 S   0.0   1.4   0:00.06 Chrome_+
  21191 sahilch+  20   0 1124.5g 108536  89140 S   0.0   1.4   0:00.00 GpuMemo+
  21192 sahilch+  20   0 1124.5g 108536  89140 S   0.0   1.4   0:00.03 Composi+
  21193 sahilch+  20   0 1124.5g 108536  89140 S   0.0   1.4   0:00.00 ThreadP+
  21194 sahilch+  20   0 1124.5g 108536  89140 S   0.0   1.4   0:00.00 Composi+
  21195 sahilch+  20   0 1124.5g 108536  89140 S   0.0   1.4   0:00.01 Composi+
  21196 sahilch+  20   0 1124.5g 108536  89140 S   0.0   1.4   0:00.00 Composi+
  21197 sahilch+  20   0 1124.5g 108536  89140 S   0.0   1.4   0:00.00 Composi+
  21198 sahilch+  30  10 1124.5g 108536  89140 S   0.0   1.4   0:00.00 Composi+
  21344 sahilch+  20   0 1124.5g 108536  89140 S   0.0   1.4   0:00.00 MemoryI+
  21622 sahilch+  20   0 1124.5g 108536  89140 S   0.0   1.4   0:00.00 ThreadP+
  21578 sahilch+  20   0 1124.5g 142640  98224 S   0.0   1.8   0:02.36 chrome
  21579 sahilch+  20   0 1124.5g 142640  98224 S   0.0   1.8   0:00.00 ThreadP+
  21582 sahilch+  20   0 1124.5g 142640  98224 S   0.0   1.8   0:00.30 Chrome_+
  21583 sahilch+  20   0 1124.5g 142640  98224 S   0.0   1.8   0:00.00 GpuMemo+
  21584 sahilch+  20   0 1124.5g 142640  98224 S   0.0   1.8   0:00.47 Composi+
  21585 sahilch+  20   0 1124.5g 142640  98224 S   0.0   1.8   0:00.00 ThreadP+
  21586 sahilch+  20   0 1124.5g 142640  98224 S   0.0   1.8   0:00.02 Composi+
  21587 sahilch+  20   0 1124.5g 142640  98224 S   0.0   1.8   0:00.03 Composi+
  21588 sahilch+  20   0 1124.5g 142640  98224 S   0.0   1.8   0:00.01 Composi+
  21589 sahilch+  20   0 1124.5g 142640  98224 S   0.0   1.8   0:00.01 Composi+
  21590 sahilch+  30  10 1124.5g 142640  98224 S   0.0   1.8   0:00.00 Composi+
  21699 sahilch+  20   0 1124.5g 142640  98224 S   0.0   1.8   0:00.00 MemoryI+
  22897 sahilch+  20   0 1124.5g 142640  98224 S   0.0   1.8   0:00.01 ThreadP+
  21596 sahilch+  20   0 1124.5g 105732  87332 S   0.0   1.3   0:00.22 chrome
  21598 sahilch+  20   0 1124.5g 105732  87332 S   0.0   1.3   0:00.00 ThreadP+
  21601 sahilch+  20   0 1124.5g 105732  87332 S   0.0   1.3   0:00.04 Chrome_+
  21602 sahilch+  20   0 1124.5g 105732  87332 S   0.0   1.3   0:00.00 GpuMemo+
  21603 sahilch+  20   0 1124.5g 105732  87332 S   0.0   1.3   0:00.00 Composi+
  21604 sahilch+  20   0 1124.5g 105732  87332 S   0.0   1.3   0:00.00 ThreadP+
  21605 sahilch+  20   0 1124.5g 105732  87332 S   0.0   1.3   0:00.00 Composi+
  21606 sahilch+  20   0 1124.5g 105732  87332 S   0.0   1.3   0:00.00 Composi+
  21607 sahilch+  20   0 1124.5g 105732  87332 S   0.0   1.3   0:00.00 Composi+
  21608 sahilch+  20   0 1124.5g 105732  87332 S   0.0   1.3   0:00.00 Composi+
  21609 sahilch+  30  10 1124.5g 105732  87332 S   0.0   1.3   0:00.00 Composi+
  21700 sahilch+  20   0 1124.5g 105732  87332 S   0.0   1.3   0:00.00 MemoryI+
  22878 sahilch+  20   0 1124.5g 105732  87332 S   0.0   1.3   0:00.00 ThreadP+
  21630 sahilch+  20   0 1124.5g 137172  96032 S   0.0   1.7   0:01.48 chrome
  21631 sahilch+  20   0 1124.5g 137172  96032 S   0.0   1.7   0:00.00 ThreadP+
  21633 sahilch+  20   0 1124.5g 137172  96032 S   0.0   1.7   0:00.40 Chrome_+
  21635 sahilch+  20   0 1124.5g 137172  96032 S   0.0   1.7   0:00.00 GpuMemo+
  21636 sahilch+  20   0 1124.5g 137172  96032 S   0.0   1.7   0:00.87 Composi+
  21637 sahilch+  20   0 1124.5g 137172  96032 S   0.0   1.7   0:00.00 ThreadP+
  21638 sahilch+  20   0 1124.5g 137172  96032 S   0.0   1.7   0:00.04 Composi+
  21639 sahilch+  20   0 1124.5g 137172  96032 S   0.0   1.7   0:00.04 Composi+
  21640 sahilch+  20   0 1124.5g 137172  96032 S   0.0   1.7   0:00.04 Composi+
  21641 sahilch+  20   0 1124.5g 137172  96032 S   0.0   1.7   0:00.05 Composi+
  21642 sahilch+  30  10 1124.5g 137172  96032 S   0.0   1.7   0:00.00 Composi+
  21701 sahilch+  20   0 1124.5g 137172  96032 S   0.0   1.7   0:00.00 MemoryI+
  21965 sahilch+  20   0 1124.5g 137172  96032 S   0.0   1.7   0:00.00 ThreadP+
  21812 root      20   0       0      0      0 I   0.0   0.0   0:00.00 kworker+
  21922 root      20   0       0      0      0 I   0.0   0.0   0:00.08 kworker+
  22152 sahilch+  20   0 1124.5g 153288  97376 S   0.0   1.9   0:02.27 chrome
  22153 sahilch+  20   0 1124.5g 153288  97376 S   0.0   1.9   0:00.00 ThreadP+
  22155 sahilch+  20   0 1124.5g 153288  97376 S   0.0   1.9   0:00.49 Chrome_+
  22157 sahilch+  20   0 1124.5g 153288  97376 S   0.0   1.9   0:00.00 GpuMemo+
  22158 sahilch+  20   0 1124.5g 153288  97376 S   0.0   1.9   0:00.82 Composi+
  22159 sahilch+  20   0 1124.5g 153288  97376 S   0.0   1.9   0:00.00 ThreadP+
  22160 sahilch+  20   0 1124.5g 153288  97376 S   0.0   1.9   0:00.05 Composi+
  22161 sahilch+  20   0 1124.5g 153288  97376 S   0.0   1.9   0:00.06 Composi+
  22162 sahilch+  20   0 1124.5g 153288  97376 S   0.0   1.9   0:00.04 Composi+
  22163 sahilch+  20   0 1124.5g 153288  97376 S   0.0   1.9   0:00.06 Composi+
  22164 sahilch+  30  10 1124.5g 153288  97376 S   0.0   1.9   0:00.00 Composi+
  22271 sahilch+  20   0 1124.5g 153288  97376 S   0.0   1.9   0:00.00 MemoryI+
  23354 sahilch+  20   0 1124.5g 153288  97376 S   0.0   1.9   0:00.16 ThreadP+
  22361 sahilch+  20   0 1124.5g 111432  91580 S   0.0   1.4   0:00.62 chrome
  22362 sahilch+  20   0 1124.5g 111432  91580 S   0.0   1.4   0:00.00 ThreadP+
  22364 sahilch+  20   0 1124.5g 111432  91580 S   0.0   1.4   0:00.23 Chrome_+
  22366 sahilch+  20   0 1124.5g 111432  91580 S   0.0   1.4   0:00.00 GpuMemo+
  22367 sahilch+  20   0 1124.5g 111432  91580 S   0.0   1.4   0:00.38 Composi+
  22368 sahilch+  20   0 1124.5g 111432  91580 S   0.0   1.4   0:00.00 ThreadP+
  22369 sahilch+  20   0 1124.5g 111432  91580 S   0.0   1.4   0:00.00 Composi+
  22370 sahilch+  20   0 1124.5g 111432  91580 S   0.0   1.4   0:00.01 Composi+
  22371 sahilch+  20   0 1124.5g 111432  91580 S   0.0   1.4   0:00.02 Composi+
  22372 sahilch+  20   0 1124.5g 111432  91580 S   0.0   1.4   0:00.01 Composi+
  22373 sahilch+  30  10 1124.5g 111432  91580 S   0.0   1.4   0:00.00 Composi+
  22529 sahilch+  20   0 1124.5g 111432  91580 S   0.0   1.4   0:00.00 MemoryI+
  22798 sahilch+  20   0 1124.5g 111432  91580 S   0.0   1.4   0:00.00 ThreadP+
  22662 root       0 -20       0      0      0 I   0.0   0.0   0:00.05 kworker+
  23062 sahilch+  20   0   20632   6056   3636 S   0.0   0.1   0:00.02 bash
  23070 sahilch+  20   0 1166604  50952  34704 S   0.0   0.6   0:00.04 mongo
  23073 sahilch+  20   0 1166604  50952  34704 S   0.0   0.6   0:00.00 OCSPMan+
  23074 sahilch+  20   0 1166604  50952  34704 S   0.0   0.6   0:00.00 Deadlin+
  23076 sahilch+  20   0 1166604  50952  34704 S   0.0   0.6   0:00.04 js
  23361 root      20   0       0      0      0 I   0.0   0.0   0:00.02 kworker+
  23527 root      20   0       0      0      0 I   0.0   0.0   0:00.13 kworker+
  23721 root      20   0       0      0      0 I   0.0   0.0   0:00.14 kworker+
  23921 root      20   0       0      0      0 I   0.0   0.0   0:00.00 kworker+
  24089 sahilch+  20   0   23368   5464   3292 R  11.1   0.1   0:00.03 top
   2467 sahilch+  20   0  281208  13892   4712 S   5.6   0.2   0:02.87 gdbus
      1 root      20   0  166812   7492   4400 S   0.0   0.1   0:02.20 systemd
      2 root      20   0       0      0      0 S   0.0   0.0   0:00.02 kthreadd
      3 root       0 -20       0      0      0 I   0.0   0.0   0:00.00 rcu_gp
      4 root       0 -20       0      0      0 I   0.0   0.0   0:00.00 rcu_par+
      5 root       0 -20       0      0      0 I   0.0   0.0   0:00.00 netns
     10 root       0 -20       0      0      0 I   0.0   0.0   0:00.00 mm_perc+
     11 root      20   0       0      0      0 S   0.0   0.0   0:00.00 rcu_tas+
     12 root      20   0       0      0      0 S   0.0   0.0   0:00.00 rcu_tas+
     13 root      20   0       0      0      0 S   0.0   0.0   0:00.14 ksoftir+
     14 root      20   0       0      0      0 I   0.0   0.0   0:13.65 rcu_sch+
     15 root      rt   0       0      0      0 S   0.0   0.0   0:00.04 migrati+
     16 root     -51   0       0      0      0 S   0.0   0.0   0:00.00 idle_in+
     17 root      20   0       0      0      0 S   0.0   0.0   0:00.00 cpuhp/0
     18 root      20   0       0      0      0 S   0.0   0.0   0:00.00 cpuhp/1
     19 root     -51   0       0      0      0 S   0.0   0.0   0:00.00 idle_in+
     20 root      rt   0       0      0      0 S   0.0   0.0   0:00.11 migrati+
     21 root      20   0       0      0      0 S   0.0   0.0   0:00.09 ksoftir+
     23 root       0 -20       0      0      0 I   0.0   0.0   0:00.00 kworker+
     24 root      20   0       0      0      0 S   0.0   0.0   0:00.00 cpuhp/2
     25 root     -51   0       0      0      0 S   0.0   0.0   0:00.00 idle_in+
